budget,genres,id,keywords,original_language,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,title,vote_average,vote_count,release_year,year,genre_name,country_name,company_name
22000000,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",783,"[{""id"": 789, ""name"": ""muslim""}, {""id"": 958, ""name"": ""indian lead""}, {""id"": 1775, ""name"": ""demonstration""}, {""id"": 1956, ""name"": ""world war ii""}, {""id"": 2883, ""name"": ""imprisonment""}, {""id"": 3398, ""name"": ""release from prison""}, {""id"": 3644, ""name"": ""south africa""}, {""id"": 3930, ""name"": ""bravery""}, {""id"": 4089, ""name"": ""hunger strike""}, {""id"": 4090, ""name"": ""colony""}, {""id"": 4092, ""name"": ""morning prayer""}, {""id"": 4096, ""name"": ""hindu""}, {""id"": 4097, ""name"": ""independence""}, {""id"": 4100, ""name"": ""british army""}, {""id"": 4101, ""name"": ""political negotiations""}, {""id"": 4102, ""name"": ""conference""}, {""id"": 4104, ""name"": ""nonviolent resistance""}, {""id"": 4106, ""name"": ""apartheid""}, {""id"": 4107, ""name"": ""british empire""}, {""id"": 4108, ""name"": ""protest""}, {""id"": 4109, ""name"": ""independence movement""}, {""id"": 4110, ""name"": ""bombay india""}, {""id"": 4112, ""name"": ""strike""}, {""id"": 6089, ""name"": ""freedom""}, {""id"": 6157, ""name"": ""prayer""}, {""id"": 6193, ""name"": ""world religion""}, {""id"": 6194, ""name"": ""hinduism""}, {""id"": 7926, ""name"": ""mahatma gandhi""}, {""id"": 33485, ""name"": ""calcutta""}]",en,35.227212,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Goldcrest Films International', 'id': 500}, {'name': 'Indo-British', 'id': 501}, {'name': 'International Film Investors', 'id': 502}, {'name': 'National Film Development Corporation of India', 'id': 503}, {'name': 'Carolina Bank', 'id': 504}]","[{'iso_3166_1': 'IN', 'name': 'India'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1982-11-30,77737889,191.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""hi"", ""name"": ""\u0939\u093f\u0928\u094d\u0926\u0940""}]",Gandhi,7.4,716,1982,1982,"['Drama', 'History']","['India', 'United Kingdom']","['Columbia Pictures', 'Goldcrest Films International', 'Indo-British', 'International Film Investors', 'National Film Development Corporation of India', 'Carolina Bank']"
22000000,"[{'id': 18, 'name': 'Drama'}]",228194,"[{""id"": 254, ""name"": ""france""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 958, ""name"": ""indian lead""}, {""id"": 1946, ""name"": ""restaurant""}, {""id"": 18035, ""name"": ""family""}]",en,27.898438,"[{'name': 'Amblin Entertainment', 'id': 56}, {'name': 'Harpo Films', 'id': 3298}, {'name': 'Participant Media', 'id': 6735}, {'name': 'Imagenation Abu Dhabi FZ', 'id': 6736}, {'name': 'Reliance Entertainment', 'id': 7294}, {'name': 'Touchstone Pictures', 'id': 9195}, {'name': 'DreamWorks Studios', 'id': 31893}]","[{'iso_3166_1': 'IN', 'name': 'India'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'AE', 'name': 'United Arab Emirates'}]",2014-08-06,88880821,122.0,"[{""iso_639_1"": ""hi"", ""name"": ""\u0939\u093f\u0928\u094d\u0926\u0940""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",The Hundred-Foot Journey,7.3,508,2014,2014,['Drama'],"['India', 'United States of America', 'United Arab Emirates']","['Amblin Entertainment', 'Harpo Films', 'Participant Media', 'Imagenation Abu Dhabi FZ', 'Reliance Entertainment', 'Touchstone Pictures', 'DreamWorks Studios']"
22000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]",1642,"[{""id"": 1332, ""name"": ""cheating""}, {""id"": 2547, ""name"": ""new identity""}, {""id"": 2812, ""name"": ""computer virus""}, {""id"": 3713, ""name"": ""chase""}, {""id"": 6104, ""name"": ""computer""}, {""id"": 10333, ""name"": ""stalking""}]",en,23.218144,"[{'name': 'Columbia Pictures', 'id': 5}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-07-28,110627965,114.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",The Net,5.6,354,1995,1995,"['Crime', 'Drama', 'Mystery', 'Thriller', 'Action']",['United States of America'],['Columbia Pictures']
22000000,"[{'id': 18, 'name': 'Drama'}]",10950,"[{""id"": 2468, ""name"": ""foster parents""}, {""id"": 170148, ""name"": ""pro bono""}, {""id"": 170152, ""name"": ""new baby""}, {""id"": 170154, ""name"": ""social services""}, {""id"": 170161, ""name"": ""learning""}, {""id"": 170166, ""name"": ""coffee shop manager""}, {""id"": 170167, ""name"": ""pizza hut""}, {""id"": 170173, ""name"": ""children's book""}, {""id"": 170174, ""name"": ""locked door""}, {""id"": 170179, ""name"": ""mentally handicapped man""}, {""id"": 178364, ""name"": ""child custody""}, {""id"": 187056, ""name"": ""woman director""}]",en,26.071644,"[{'name': 'New Line Cinema', 'id': 12}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-12-28,92542418,132.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",I Am Sam,7.2,530,2001,2001,['Drama'],['United States of America'],['New Line Cinema']
22000000,"[{'id': 18, 'name': 'Drama'}]",235260,"[{""id"": 5565, ""name"": ""biography""}, {""id"": 6506, ""name"": ""resurrection""}]",en,9.175762,"[{'name': 'Hearst Entertainment Productions', 'id': 7483}, {'name': 'LightWorkers Media', 'id': 23920}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-02-28,67800064,138.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""he"", ""name"": ""\u05e2\u05b4\u05d1\u05b0\u05e8\u05b4\u05d9\u05ea""}]",Son of God,5.9,83,2014,2014,['Drama'],['United States of America'],"['Hearst Entertainment Productions', 'LightWorkers Media']"
22000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",277,"[{""id"": 810, ""name"": ""budapest""}, {""id"": 1552, ""name"": ""subway""}, {""id"": 2038, ""name"": ""love of one's life""}, {""id"": 3133, ""name"": ""vampire""}, {""id"": 4197, ""name"": ""bite""}, {""id"": 4198, ""name"": ""descendant""}, {""id"": 6062, ""name"": ""hostility""}, {""id"": 10950, ""name"": ""shootout""}, {""id"": 12564, ""name"": ""werewolf""}, {""id"": 34136, ""name"": ""blunt""}, {""id"": 231407, ""name"": ""fang vamp""}]",en,81.829237,"[{'name': 'Lakeshore Entertainment', 'id': 126}, {'name': 'Laurinfilm', 'id': 7733}, {'name': 'Subterranean Productions LLC', 'id': 7734}, {'name': 'Subterranean Productions UK Ltd.', 'id': 7735}, {'name': 'Underworld Produktions GmbH', 'id': 7736}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'HU', 'name': 'Hungary'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2003-09-19,95708457,121.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Underworld,6.6,2512,2003,2003,"['Fantasy', 'Action', 'Thriller']","['Germany', 'Hungary', 'United Kingdom', 'United States of America']","['Lakeshore Entertainment', 'Laurinfilm', 'Subterranean Productions LLC', 'Subterranean Productions UK Ltd.', 'Underworld Produktions GmbH']"
22000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",8999,"[{""id"": 378, ""name"": ""prison""}, {""id"": 520, ""name"": ""chicago""}, {""id"": 570, ""name"": ""rape""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 922, ""name"": ""hotel room""}, {""id"": 1157, ""name"": ""wife husband relationship""}, {""id"": 1596, ""name"": ""anonymous letter""}, {""id"": 1936, ""name"": ""blackmail""}, {""id"": 2783, ""name"": ""family's daily life""}, {""id"": 3344, ""name"": ""letter""}, {""id"": 4480, ""name"": ""business man""}, {""id"": 5625, ""name"": ""relationship problems""}, {""id"": 7169, ""name"": ""man between two women""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 9758, ""name"": ""deception""}, {""id"": 9849, ""name"": ""beating""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 15210, ""name"": ""wallet""}, {""id"": 34094, ""name"": ""extramarital affair""}, {""id"": 163072, ""name"": ""embezzlement""}, {""id"": 168750, ""name"": ""advertising executive""}, {""id"": 187844, ""name"": ""flashback""}, {""id"": 208591, ""name"": ""abortion""}, {""id"": 226778, ""name"": ""commuter train""}]",en,17.7091,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'Di Bonaventura Pictures', 'id': 435}, {'name': 'Patalex V Productions Limited', 'id': 23635}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2005-11-11,57479076,108.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Derailed,6.1,319,2005,2005,"['Drama', 'Thriller']","['United Kingdom', 'United States of America']","['Miramax Films', 'Di Bonaventura Pictures', 'Patalex V Productions Limited']"
22000000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",11323,"[{""id"": 5888, ""name"": ""agriculture""}, {""id"": 6129, ""name"": ""company""}, {""id"": 15155, ""name"": ""witness to murder""}]",en,17.772518,"[{'name': 'Section Eight', 'id': 129}, {'name': 'Groundswell Productions', 'id': 4205}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Participant Media', 'id': 6735}, {'name': 'Jaffe / Braunstein Enterprise', 'id': 6822}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-09-18,35424826,108.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Informant!,6.0,301,2009,2009,"['Drama', 'Comedy', 'Crime']",['United States of America'],"['Section Eight', 'Groundswell Productions', 'Warner Bros.', 'Participant Media', 'Jaffe / Braunstein Enterprise']"
22000000,"[{'id': 35, 'name': 'Comedy'}]",11453,"[{""id"": 437, ""name"": ""painter""}, {""id"": 587, ""name"": ""amsterdam""}, {""id"": 630, ""name"": ""dolphin""}, {""id"": 1295, ""name"": ""europe""}, {""id"": 1667, ""name"": ""pimp""}, {""id"": 2699, ""name"": ""fetish""}, {""id"": 3248, ""name"": ""gigolo""}, {""id"": 34112, ""name"": ""wig""}, {""id"": 41327, ""name"": ""snorkel""}, {""id"": 41328, ""name"": ""whistle""}]",en,10.259461,"[{'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Out of the Blue... Entertainment', 'id': 879}, {'name': 'Happy Madison Productions', 'id': 2608}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2005-08-06,22400154,83.0,"[{""iso_639_1"": ""nl"", ""name"": ""Nederlands""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""pl"", ""name"": ""Polski""}, {""iso_639_1"": ""pt"", ""name"": ""Portugu\u00eas""}]",Deuce Bigalow: European Gigolo,4.7,225,2005,2005,['Comedy'],['United States of America'],"['Columbia Pictures Corporation', 'Out of the Blue... Entertainment', 'Happy Madison Productions']"
26000000,"[{'id': 35, 'name': 'Comedy'}]",146239,"[{""id"": 9714, ""name"": ""remake""}, {""id"": 159141, ""name"": ""sperm donor""}]",en,30.114383,"[{'name': 'DreamWorks SKG', 'id': 27}, {'name': 'Touchstone Pictures', 'id': 9195}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-10-10,51164106,105.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Delivery Man,6.2,551,2013,2013,['Comedy'],['United States of America'],"['DreamWorks SKG', 'Touchstone Pictures']"
22000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]",10878,"[{""id"": 293, ""name"": ""female nudity""}, {""id"": 2539, ""name"": ""harassment""}, {""id"": 3230, ""name"": ""male friendship""}, {""id"": 10123, ""name"": ""dark comedy""}, {""id"": 157626, ""name"": ""director cameo""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",en,12.887673,"[{'name': 'Village Roadshow Pictures', 'id': 79}, {'name': 'NPV Entertainment', 'id': 172}, {'name': 'Columbia Pictures Corporation', 'id': 441}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-02-09,19351569,90.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""pl"", ""name"": ""Polski""}, {""iso_639_1"": ""pt"", ""name"": ""Portugu\u00eas""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Saving Silverman,5.4,154,2001,2001,"['Comedy', 'Crime', 'Romance']",['United States of America'],"['Village Roadshow Pictures', 'NPV Entertainment', 'Columbia Pictures Corporation']"
22000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",82650,"[{""id"": 12392, ""name"": ""best friend""}, {""id"": 177804, ""name"": ""sweet sixteen""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",en,13.410919,"[{'name': 'Fox 2000 Pictures', 'id': 711}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2012-08-02,77112176,94.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Diary of a Wimpy Kid: Dog Days,6.0,223,2012,2012,"['Comedy', 'Family']",['United States of America'],['Fox 2000 Pictures']
22000000,"[{'id': 35, 'name': 'Comedy'}]",2294,"[{""id"": 886, ""name"": ""film making""}, {""id"": 168033, ""name"": ""jay and silent bob""}, {""id"": 168039, ""name"": ""self mocking""}, {""id"": 168040, ""name"": ""character is subject of comic""}, {""id"": 168042, ""name"": ""reference to prince valiant""}, {""id"": 168049, ""name"": ""indiana jones spoof scene""}, {""id"": 168051, ""name"": ""monkey actor""}, {""id"": 168054, ""name"": ""view askew""}, {""id"": 168063, ""name"": ""gigantic hand""}, {""id"": 168069, ""name"": ""animal experimentation""}]",en,21.865021,"[{'name': 'Dimension Films', 'id': 7405}, {'name': 'View Askew Productions', 'id': 16934}, {'name': 'Miramax', 'id': 53009}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-08-22,33788161,104.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Jay and Silent Bob Strike Back,6.4,480,2001,2001,['Comedy'],['United States of America'],"['Dimension Films', 'View Askew Productions', 'Miramax']"
30000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",2176,"[{""id"": 387, ""name"": ""california""}, {""id"": 1155, ""name"": ""brother sister relationship""}, {""id"": 2143, ""name"": ""loss of parents""}, {""id"": 9937, ""name"": ""suspense""}, {""id"": 12565, ""name"": ""psychological thriller""}, {""id"": 13014, ""name"": ""orphan""}, {""id"": 13063, ""name"": ""car accident""}]",en,9.448517,"[{'name': 'Original Film', 'id': 333}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-09-14,23619609,106.0,"[{""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",The Glass House,5.4,201,2001,2001,"['Drama', 'Thriller']",['United States of America'],['Original Film']
22000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",270487,"[{""id"": 736, ""name"": ""journalist""}, {""id"": 977, ""name"": ""cat""}, {""id"": 1336, ""name"": ""ransom""}, {""id"": 1930, ""name"": ""kidnapping""}, {""id"": 5049, ""name"": ""ancient rome""}, {""id"": 9732, ""name"": ""movie in movie""}, {""id"": 12396, ""name"": ""hollywood""}, {""id"": 15060, ""name"": ""period drama""}]",en,39.006187,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Mike Zoss Productions', 'id': 2092}, {'name': 'Working Title Films', 'id': 10163}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2016-02-05,63647656,106.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","Hail, Caesar!",5.7,1309,2016,2016,"['Comedy', 'Drama', 'Mystery']",['United States of America'],"['Universal Pictures', 'Mike Zoss Productions', 'Working Title Films']"
22000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",204082,"[{""id"": 818, ""name"": ""based on novel""}, {""id"": 2231, ""name"": ""drug dealer""}, {""id"": 8440, ""name"": ""ex-cop""}, {""id"": 11004, ""name"": ""rural setting""}, {""id"": 11199, ""name"": ""undercover cop""}, {""id"": 11341, ""name"": ""methamphetamine""}, {""id"": 14736, ""name"": ""motorcycle gang""}, {""id"": 14964, ""name"": ""drug""}, {""id"": 15095, ""name"": ""revenge motive""}, {""id"": 15300, ""name"": ""father daughter relationship""}, {""id"": 207726, ""name"": ""lousiana bayou""}]",en,35.737655,"[{'name': 'Millennium Films', 'id': 10254}, {'name': 'Open Road Films', 'id': 10427}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-11-27,43058898,100.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Homefront,6.4,875,2013,2013,"['Action', 'Thriller']",['United States of America'],"['Millennium Films', 'Open Road Films']"
22000000,"[{'id': 10751, 'name': 'Family'}, {'id': 27, 'name': 'Horror'}]",24100,"[{""id"": 818, ""name"": ""based on novel""}, {""id"": 3133, ""name"": ""vampire""}, {""id"": 4197, ""name"": ""bite""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 231407, ""name"": ""fang vamp""}]",en,4.365196,"[{'name': 'New Line Cinema', 'id': 12}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'NL', 'name': 'Netherlands'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-10-27,13555988,95.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",The Little Vampire,6.1,77,2000,2000,"['Family', 'Horror']","['Germany', 'Netherlands', 'United States of America']",['New Line Cinema']
22000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",5550,"[{""id"": 679, ""name"": ""cyborg""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 6149, ""name"": ""police""}, {""id"": 9663, ""name"": ""sequel""}, {""id"": 12190, ""name"": ""cyberpunk""}, {""id"": 33699, ""name"": ""policeman""}, {""id"": 184213, ""name"": ""robocop""}]",en,14.725467,"[{'name': 'Orion Pictures', 'id': 41}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1993-04-17,10696210,104.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}]",RoboCop 3,4.2,305,1993,1993,"['Action', 'Adventure', 'Crime', 'Science Fiction', 'Thriller']",['United States of America'],['Orion Pictures']
25000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",287948,"[{""id"": 396, ""name"": ""transporter""}, {""id"": 9663, ""name"": ""sequel""}, {""id"": 9937, ""name"": ""suspense""}, {""id"": 33885, ""name"": ""car""}, {""id"": 191845, ""name"": ""bank heist""}, {""id"": 210313, ""name"": ""action""}]",en,25.002715,"[{'name': 'EuropaCorp', 'id': 6896}]","[{'iso_3166_1': 'BE', 'name': 'Belgium'}, {'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'FR', 'name': 'France'}]",2015-09-03,72629670,96.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Transporter Refueled,5.2,559,2015,2015,"['Thriller', 'Action', 'Crime']","['Belgium', 'China', 'France']",['EuropaCorp']
21000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]",9075,"[{""id"": 930, ""name"": ""in love with enemy""}, {""id"": 1199, ""name"": ""netherlands""}, {""id"": 1956, ""name"": ""world war ii""}, {""id"": 3246, ""name"": ""prosecution""}]",nl,13.906611,"[{'name': 'CoBo Fund', 'id': 234}, {'name': 'Studio Babelsberg', 'id': 264}, {'name': 'Motel Films', 'id': 865}, {'name': 'Motion Investment Group', 'id': 1991}, {'name': 'Egoli Tossell Film AG', 'id': 2254}, {'name': 'Filmförderungsanstalt (FFA)', 'id': 4247}, {'name': 'Nederlands Fonds voor de Film', 'id': 4508}, {'name': 'Medienboard Berlin-Brandenburg', 'id': 7307}, {'name': 'uFilm', 'id': 8676}, {'name': 'Le Tax Shelter du Gouvernement Fédéral de Belgique', 'id': 11921}, {'name': 'Fu Works', 'id': 12046}, {'name': 'Hector BV', 'id': 16618}, {'name': 'Media Programme of the European Community', 'id': 21972}, {'name': 'Euroimages Fund of the Council of Europe', 'id': 23192}, {'name': 'VIP 4 Medienfonds', 'id': 23238}, {'name': 'ContentFilm International', 'id': 25487}, {'name': 'Clockwork Pictures', 'id': 25488}]","[{'iso_3166_1': 'NL', 'name': 'Netherlands'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2006-09-01,26193068,145.0,"[{""iso_639_1"": ""nl"", ""name"": ""Nederlands""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""he"", ""name"": ""\u05e2\u05b4\u05d1\u05b0\u05e8\u05b4\u05d9\u05ea""}]",Black Book,7.2,277,2006,2006,"['Drama', 'Thriller', 'War']","['Netherlands', 'Germany', 'United Kingdom']","['CoBo Fund', 'Studio Babelsberg', 'Motel Films', 'Motion Investment Group', 'Egoli Tossell Film AG', 'Filmförderungsanstalt (FFA)', 'Nederlands Fonds voor de Film', 'Medienboard Berlin-Brandenburg', 'uFilm', 'Le Tax Shelter du Gouvernement Fédéral de Belgique', 'Fu Works', 'Hector BV', 'Media Programme of the European Community', 'Euroimages Fund of the Council of Europe', 'VIP 4 Medienfonds', 'ContentFilm International', 'Clockwork Pictures']"
